order_id,order_date,customer_id,product,quantity,unit_price
ORD007546,2025-05-23,C1191,USB Hub,5,899.00
ORD007547,2025-08-03,C1617,Wireless Mouse,4,799.00
ORD007548,2025-12-20,C1305,Wireless Mouse,3,799.00
ORD007549,2025-09-24,C1622,USB-C Cable,5,299.50
ORD007550,2025-01-08,C1386,Headphones,1,3299.00
ORD007551,2025-07-18,C1339,Wireless Mouse,4,799.00
ORD007552,2025-05-04,C1239,Power Bank,4,1799.00
ORD007553,2025-07-10,C1454,Webcam,1,2499.00
ORD007554,2025-07-24,C1325,Keyboard,2,1499.00
ORD007555,2025-08-01,C1095,Power Bank,2,1799.00
ORD007556,2025-12-06,C1573,Headphones,1,3299.00
ORD007557,2025-10-28,C1920,Webcam,5,2499.00
ORD007558,2025-03-13,C1366,Wireless Mouse,2,799.00
ORD007559,2025-09-20,C1287,Wireless Mouse,2,799.00
ORD007560,2025-07-24,C1630,Power Bank,5,1799.00
ORD007561,2025-11-24,C1627,USB-C Cable,4,299.50
ORD007562,2025-05-18,C1308,Webcam,4,2499.00
ORD007563,2025-04-03,C1330,Power Bank,1,1799.00
ORD007564,2025-05-25,C1691,USB Hub,2,899.00
ORD007565,2025-03-14,C1922,Laptop Stand,3,1199.00
ORD007566,2025-04-19,C1308,USB-C Cable,5,299.50
ORD007567,2025-01-17,C1280,Wireless Mouse,1,799.00
ORD007568,2025-12-30,C1129,Power Bank,3,1799.00
ORD007569,2025-06-19,C1350,Keyboard,2,1499.00
ORD007570,2025-11-04,C1110,Headphones,3,3299.00
ORD007571,2025-06-23,C1322,USB Hub,4,899.00
ORD007572,2025-10-27,C1950,Webcam,1,2499.00
ORD007573,2025-03-31,C1854,Headphones,4,3299.00
ORD007574,2025-01-08,C1166,Headphones,3,3299.00
ORD007575,2025-07-08,C1463,USB-C Cable,1,299.50
ORD007576,2025-04-20,C1226,Laptop Stand,2,1199.00
ORD007577,2025-12-12,C1614,Monitor,3,12499.00
ORD007578,2025-04-03,C1953,Monitor,2,12499.00
ORD007579,2025-06-14,C1655,Keyboard,5,1499.00
ORD007580,2025-09-26,C1396,USB-C Cable,2,299.50
ORD007581,2025-05-24,C1020,Wireless Mouse,2,799.00
ORD007582,2025-07-20,C1188,Headphones,5,3299.00
ORD007583,2025-08-15,C1161,Keyboard,1,1499.00
ORD007584,2025-06-01,C1974,Power Bank,2,1799.00
ORD007585,2025-03-09,C1027,USB-C Cable,3,299.50
ORD007586,2025-07-28,C1475,Keyboard,5,1499.00
ORD007587,2025-03-03,C1367,USB-C Cable,2,299.50
ORD007588,2025-07-27,C1391,USB-C Cable,5,299.50
ORD007589,2025-09-01,C1879,Laptop Stand,1,1199.00
ORD007590,2025-04-24,C1129,Headphones,3,3299.00
ORD007591,2025-04-21,C1124,Wireless Mouse,2,799.00
ORD007592,2025-09-14,C1046,USB-C Cable,3,299.50
ORD007593,2025-07-03,C1007,USB Hub,2,899.00
ORD007594,2025-01-24,C1428,USB-C Cable,1,299.50
ORD007595,2025-02-24,C1590,Wireless Mouse,2,799.00
ORD007596,2025-04-19,C1382,Laptop Stand,5,1199.00
ORD007597,2025-09-08,C1618,Laptop Stand,4,1199.00
ORD007598,2025-11-06,C1063,Keyboard,1,1499.00
ORD007599,2025-11-27,C1022,Wireless Mouse,2,799.00
ORD007600,2025-08-09,C1101,Monitor,4,12499.00
ORD007601,2025-04-05,C1861,USB-C Cable,3,299.50
ORD007602,2025-12-13,C1287,Headphones,4,3299.00
ORD007603,2025-09-21,C1757,Keyboard,3,1499.00
ORD007604,2025-11-04,C1316,Monitor,1,12499.00
ORD007605,2025-10-24,C1636,Power Bank,2,1799.00
ORD007606,2025-01-01,C1292,Laptop Stand,3,1199.00
ORD007607,2025-03-11,C1760,Laptop Stand,2,1199.00
ORD007608,2025-07-17,C1666,Keyboard,4,1499.00
ORD007609,2025-10-01,C1786,Power Bank,1,1799.00
ORD007610,2025-06-19,C1385,Webcam,3,2499.00
ORD007611,2025-05-28,C1857,Power Bank,2,1799.00
ORD007612,2025-01-07,C1801,Power Bank,1,1799.00
ORD007613,2025-06-30,C1200,Webcam,5,2499.00
ORD007614,2025-02-11,C1686,Keyboard,4,1499.00
ORD007615,2025-08-08,C1992,Power Bank,4,1799.00
ORD007616,2025-06-24,C1059,Headphones,3,3299.00
ORD007617,2025-12-04,C1482,USB-C Cable,4,299.50
ORD007618,2025-03-06,C1027,Keyboard,5,1499.00
ORD007619,2025-10-11,C1088,USB-C Cable,3,299.50
ORD007620,2025-10-08,C1056,Power Bank,4,1799.00
ORD007621,2025-11-16,C1061,Keyboard,2,1499.00
ORD007622,2025-05-06,C1070,USB-C Cable,1,299.50
ORD007623,2025-09-02,C1641,Headphones,5,3299.00
ORD007624,2025-01-13,C1395,Power Bank,4,1799.00
ORD007625,2025-04-15,C1343,Headphones,2,3299.00
ORD007626,2025-03-19,C1203,USB-C Cable,4,299.50
ORD007627,2025-10-04,C1364,Keyboard,5,1499.00
ORD007628,2025-02-06,C1889,USB-C Cable,2,299.50
ORD007629,2025-11-22,C1529,Headphones,3,3299.00
ORD007630,2025-07-08,C1424,USB Hub,2,899.00
ORD007631,2025-02-12,C1085,Power Bank,3,1799.00
ORD007632,2025-11-07,C1319,USB-C Cable,2,299.50
ORD007633,2025-01-21,C1029,Wireless Mouse,2,799.00
ORD007634,2025-06-22,C1791,Power Bank,2,1799.00
ORD007635,2025-10-17,C1929,USB Hub,2,899.00
ORD007636,2025-12-26,C1714,Laptop Stand,1,1199.00
ORD007637,2025-03-15,C1265,Laptop Stand,4,1199.00
ORD007638,2025-11-03,C1674,Monitor,5,12499.00
ORD007639,2025-07-14,C1627,Headphones,2,3299.00
ORD007640,2025-09-03,C1773,USB-C Cable,5,299.50
ORD007641,2025-02-22,C1502,Webcam,5,2499.00
ORD007642,2025-12-16,C1508,Laptop Stand,4,1199.00
ORD007643,2025-10-19,C1073,Monitor,3,12499.00
ORD007644,2025-09-26,C1142,Laptop Stand,1,1199.00
ORD007645,2025-02-20,C1797,Keyboard,3,1499.00
ORD007646,2025-07-18,C1823,Wireless Mouse,3,799.00
ORD007647,2025-12-25,C1438,USB-C Cable,4,299.50
ORD007648,2025-04-05,C1441,Webcam,4,2499.00
ORD007649,2025-07-08,C1065,Laptop Stand,2,1199.00
ORD007650,2025-04-04,C1286,Power Bank,3,1799.00
ORD007651,2025-04-23,C1985,Monitor,2,12499.00
ORD007652,2025-07-07,C1688,Power Bank,4,1799.00
ORD007653,2025-07-17,C1628,Monitor,4,12499.00
ORD007654,2025-05-14,C1541,Headphones,4,3299.00
ORD007655,2025-05-31,C1602,USB Hub,4,899.00
ORD007656,2025-03-26,C1285,USB-C Cable,5,299.50
ORD007657,2025-12-29,C1376,Webcam,1,2499.00
ORD007658,2025-06-07,C1416,Wireless Mouse,2,799.00
ORD007659,2025-01-03,C1981,Monitor,4,12499.00
ORD007660,2025-10-18,C1428,USB-C Cable,3,299.50
ORD007661,2025-10-01,C1951,Headphones,3,3299.00
ORD007662,2025-03-15,C1838,Keyboard,1,1499.00
ORD007663,2025-03-06,C1768,Headphones,4,3299.00
ORD007664,2025-12-31,C1504,Headphones,2,3299.00
ORD007665,2025-06-13,C1719,Laptop Stand,1,1199.00
ORD007666,2025-10-27,C1796,Power Bank,2,1799.00
ORD007667,2025-12-17,C1898,Webcam,3,2499.00
ORD007668,2025-02-07,C1134,USB-C Cable,5,299.50
ORD007669,2025-06-04,C1447,Keyboard,3,1499.00
ORD007670,2025-04-06,C1150,Wireless Mouse,2,799.00
ORD007671,2025-09-10,C1472,Webcam,5,2499.00
ORD007672,2025-05-27,C1932,Wireless Mouse,3,799.00
ORD007673,2025-10-18,C1474,Power Bank,2,1799.00
ORD007674,2025-03-01,C1884,Monitor,5,12499.00
ORD007675,2025-12-24,C1671,Webcam,1,2499.00
ORD007676,2025-01-13,C1208,Power Bank,2,1799.00
ORD007677,2025-03-10,C1095,USB Hub,3,899.00
ORD007678,2025-10-12,C1696,Power Bank,2,1799.00
ORD007679,2025-04-09,C1455,Laptop Stand,2,1199.00
ORD007680,2025-10-18,C1715,Wireless Mouse,3,799.00
ORD007681,2025-02-02,C1734,Monitor,4,12499.00
ORD007682,2025-07-24,C1784,Power Bank,4,1799.00
ORD007683,2025-07-22,C1201,Wireless Mouse,4,799.00
ORD007684,2025-12-10,C1143,Laptop Stand,5,1199.00
ORD007685,2025-04-13,C1004,Headphones,1,3299.00
ORD007686,2025-03-12,C1904,Keyboard,2,1499.00
ORD007687,2025-01-26,C1912,Wireless Mouse,5,799.00
ORD007688,2025-09-15,C1940,Webcam,3,2499.00
ORD007689,2025-07-18,C1836,USB-C Cable,3,299.50
ORD007690,2025-04-15,C1209,USB Hub,2,899.00
ORD007691,2025-08-20,C1691,Headphones,5,3299.00
ORD007692,2025-01-12,C1969,Headphones,5,3299.00
ORD007693,2025-12-20,C1553,USB-C Cable,5,299.50
ORD007694,2025-09-13,C1741,Headphones,1,3299.00
ORD007695,2025-07-15,C1008,Laptop Stand,3,1199.00
ORD007696,2025-11-07,C1939,Webcam,3,2499.00
ORD007697,2025-11-03,C1136,Headphones,1,3299.00
ORD007698,2025-07-09,C1939,USB Hub,4,899.00
ORD007699,2025-10-18,C1732,Webcam,1,2499.00
ORD007700,2025-04-07,C1149,Keyboard,3,1499.00
ORD007701,2025-02-17,C1929,Monitor,5,12499.00
ORD007702,2025-07-11,C1051,Laptop Stand,1,1199.00
ORD007703,2025-02-25,C1920,Keyboard,3,1499.00
ORD007704,2025-07-20,C1112,Webcam,4,2499.00
ORD007705,2025-09-29,C1732,Monitor,1,12499.00
ORD007706,2025-01-25,C1221,USB Hub,5,899.00
ORD007707,2025-10-23,C1654,USB Hub,1,899.00
ORD007708,2025-05-11,C1653,Webcam,1,2499.00
ORD007709,2025-05-25,C1062,Wireless Mouse,3,799.00
ORD007710,2025-02-02,C1356,Laptop Stand,4,1199.00
ORD007711,2025-09-18,C1348,Headphones,1,3299.00
ORD007712,2025-06-19,C1195,Laptop Stand,5,1199.00
ORD007713,2025-05-21,C1527,Keyboard,2,1499.00
ORD007714,2025-06-08,C1469,Power Bank,3,1799.00
ORD007715,2025-09-16,C1051,Monitor,2,12499.00
ORD007716,2025-11-16,C1654,Wireless Mouse,1,799.00
ORD007717,2025-07-26,C1528,Keyboard,3,1499.00
ORD007718,2025-05-25,C1458,Headphones,1,3299.00
ORD007719,2025-08-19,C1562,Power Bank,3,1799.00
ORD007720,2025-02-16,C1985,Wireless Mouse,5,799.00
ORD007721,2025-03-21,C1909,Wireless Mouse,4,799.00
ORD007722,2025-07-27,C1918,Keyboard,5,1499.00
ORD007723,2025-12-22,C1572,USB Hub,2,899.00
ORD007724,2025-12-26,C1105,Power Bank,4,1799.00
ORD007725,2025-02-24,C1374,Keyboard,5,1499.00
ORD007726,2025-08-06,C1818,Headphones,5,3299.00
ORD007727,2025-02-27,C1087,Headphones,5,3299.00
ORD007728,2025-07-17,C1449,Power Bank,3,1799.00
ORD007729,2025-04-14,C1679,USB Hub,2,899.00
ORD007730,2025-07-31,C1067,USB-C Cable,4,299.50
ORD007731,2025-06-14,C1885,Wireless Mouse,1,799.00
ORD007732,2025-10-02,C1212,Monitor,3,12499.00
ORD007733,2025-05-11,C1365,Laptop Stand,5,1199.00
ORD007734,2025-10-29,C1356,Keyboard,4,1499.00
ORD007735,2025-08-14,C1722,Monitor,2,12499.00
ORD007736,2025-07-09,C1252,USB Hub,3,899.00
ORD007737,2025-05-07,C1592,Laptop Stand,5,1199.00
ORD007738,2025-03-25,C1289,USB Hub,2,899.00
ORD007739,2025-07-24,C1675,Headphones,2,3299.00
ORD007740,2025-08-28,C1927,Keyboard,4,1499.00
ORD007741,2025-10-14,C1044,Monitor,1,12499.00
ORD007742,2025-10-04,C1833,Monitor,3,12499.00
ORD007743,2025-08-08,C1561,Headphones,4,3299.00
ORD007744,2025-01-03,C1834,Laptop Stand,2,1199.00
ORD007745,2025-03-19,C1807,Wireless Mouse,5,799.00
ORD007746,2025-04-15,C1161,Monitor,4,12499.00
ORD007747,2025-09-03,C1772,USB-C Cable,4,299.50
ORD007748,2025-10-31,C1573,Headphones,2,3299.00
ORD007749,2025-06-12,C1071,Webcam,3,2499.00
ORD007750,2025-03-26,C1327,Wireless Mouse,2,799.00
ORD007751,2025-07-09,C1966,USB Hub,3,899.00
ORD007752,2025-02-24,C1991,Headphones,2,3299.00
ORD007753,2025-10-06,C1478,Wireless Mouse,2,799.00
ORD007754,2025-10-02,C1938,Wireless Mouse,5,799.00
ORD007755,2025-03-06,C1907,Power Bank,1,1799.00
ORD007756,2025-04-25,C1568,Power Bank,2,1799.00
ORD007757,2025-09-01,C1480,Power Bank,4,1799.00
ORD007758,2025-03-03,C1899,Keyboard,5,1499.00
ORD007759,2025-03-13,C1326,Webcam,2,2499.00
ORD007760,2025-12-01,C1516,Power Bank,4,1799.00
ORD007761,2025-01-01,C1798,Laptop Stand,5,1199.00
ORD007762,2025-01-05,C1453,Wireless Mouse,1,799.00
ORD007763,2025-02-07,C1049,USB-C Cable,2,299.50
ORD007764,2025-03-14,C1198,Webcam,3,2499.00
ORD007765,2025-09-08,C1221,Webcam,1,2499.00
ORD007766,2025-12-04,C1495,Monitor,4,12499.00
ORD007767,2025-02-18,C1775,Power Bank,5,1799.00
ORD007768,2025-03-03,C1694,Headphones,5,3299.00
ORD007769,2025-02-25,C1385,Power Bank,3,1799.00
ORD007770,2025-06-29,C1790,Headphones,4,3299.00
ORD007771,2025-08-22,C1416,Headphones,3,3299.00
ORD007772,2025-11-07,C1624,Wireless Mouse,4,799.00
ORD007773,2025-05-01,C1199,USB Hub,3,899.00
ORD007774,2025-01-09,C1017,Webcam,5,2499.00
ORD007775,2025-03-19,C1165,Monitor,3,12499.00
ORD007776,2025-12-12,C1388,USB-C Cable,3,299.50
ORD007777,2025-08-23,C1639,Laptop Stand,2,1199.00
ORD007778,2025-03-07,C1857,USB-C Cable,1,299.50
ORD007779,2025-05-13,C1249,Keyboard,5,1499.00
ORD007780,2025-08-23,C1021,Wireless Mouse,3,799.00
ORD007781,2025-09-02,C1687,Webcam,2,2499.00
ORD007782,2025-01-26,C1780,Headphones,1,3299.00
ORD007783,2025-09-10,C1807,Monitor,5,12499.00
ORD007784,2025-02-12,C1929,Keyboard,3,1499.00
ORD007785,2025-12-26,C1098,Wireless Mouse,1,799.00
ORD007786,2025-07-23,C1725,Keyboard,2,1499.00
ORD007787,2025-01-05,C1031,Headphones,5,3299.00
ORD007788,2025-03-10,C1410,Wireless Mouse,3,799.00
ORD007789,2025-10-20,C1734,USB Hub,2,899.00
ORD007790,2025-08-28,C1931,Webcam,3,2499.00
ORD007791,2025-10-12,C1940,Power Bank,2,1799.00
ORD007792,2025-06-13,C1295,Laptop Stand,5,1199.00
ORD007793,2025-04-16,C1366,USB Hub,4,899.00
ORD007794,2025-11-04,C1191,Keyboard,1,1499.00
ORD007795,2025-10-20,C1412,Webcam,4,2499.00
ORD007796,2025-05-10,C1393,Keyboard,2,1499.00
ORD007797,2025-07-31,C1648,USB Hub,4,899.00
ORD007798,2025-12-14,C1851,Webcam,2,2499.00
ORD007799,2025-01-12,C1897,USB-C Cable,2,299.50
ORD007800,2025-09-11,C1709,Keyboard,2,1499.00
ORD007801,2025-08-05,C1373,Headphones,2,3299.00
ORD007802,2025-03-14,C1317,USB Hub,4,899.00
ORD007803,2025-06-20,C1270,USB Hub,5,899.00
ORD007804,2025-09-13,C1685,USB-C Cable,2,299.50
ORD007805,2025-01-02,C1040,Webcam,1,2499.00
ORD007806,2025-01-11,C1559,USB-C Cable,4,299.50
ORD007807,2025-02-14,C1311,Wireless Mouse,4,799.00
ORD007808,2025-06-13,C1088,Wireless Mouse,5,799.00
ORD007809,2025-10-14,C1784,Wireless Mouse,3,799.00
ORD007810,2025-04-17,C1843,Webcam,2,2499.00
ORD007811,2025-02-28,C1410,Power Bank,2,1799.00
ORD007812,2025-11-27,C1712,Wireless Mouse,2,799.00
ORD007813,2025-06-13,C1920,Laptop Stand,4,1199.00
ORD007814,2025-07-15,C1612,Laptop Stand,2,1199.00
ORD007815,2025-02-15,C1928,Wireless Mouse,1,799.00
ORD007816,2025-01-20,C1603,Wireless Mouse,1,799.00
ORD007817,2025-11-01,C1602,USB Hub,2,899.00
ORD007818,2025-10-11,C1454,Keyboard,5,1499.00
ORD007819,2025-01-02,C1828,Keyboard,3,1499.00
ORD007820,2025-01-23,C1177,USB Hub,5,899.00
ORD007821,2025-06-21,C1715,Laptop Stand,3,1199.00
ORD007822,2025-06-21,C1556,Keyboard,5,1499.00
ORD007823,2025-11-16,C1699,USB-C Cable,1,299.50
ORD007824,2025-01-26,C1945,Laptop Stand,3,1199.00
ORD007825,2025-11-21,C1454,Laptop Stand,4,1199.00
ORD007826,2025-02-15,C1248,Headphones,4,3299.00
ORD007827,2025-03-29,C1546,Headphones,1,3299.00
ORD007828,2025-02-12,C1143,USB Hub,2,899.00
ORD007829,2025-09-24,C1068,Headphones,3,3299.00
ORD007830,2025-08-23,C1915,Webcam,3,2499.00
ORD007831,2025-01-02,C1892,Power Bank,3,1799.00
ORD007832,2025-02-07,C1848,Laptop Stand,1,1199.00
ORD007833,2025-06-28,C1697,Wireless Mouse,5,799.00
ORD007834,2025-12-12,C1798,Laptop Stand,2,1199.00
ORD007835,2025-11-10,C1443,Wireless Mouse,4,799.00
ORD007836,2025-11-06,C1458,Laptop Stand,5,1199.00
ORD007837,2025-05-29,C1142,USB Hub,1,899.00
ORD007838,2025-10-27,C1127,USB Hub,3,899.00
ORD007839,2025-12-08,C1432,USB-C Cable,5,299.50
ORD007840,2025-08-31,C1417,Laptop Stand,3,1199.00
ORD007841,2025-02-23,C1415,Wireless Mouse,4,799.00
ORD007842,2025-09-03,C1706,Headphones,1,3299.00
ORD007843,2025-09-11,C1490,USB Hub,4,899.00
ORD007844,2025-12-03,C1543,USB-C Cable,5,299.50
ORD007845,2025-07-29,C1949,Laptop Stand,2,1199.00
ORD007846,2025-10-06,C1538,Headphones,3,3299.00
ORD007847,2025-02-14,C1746,Wireless Mouse,4,799.00
ORD007848,2025-08-24,C1946,USB-C Cable,4,299.50
ORD007849,2025-10-31,C1162,USB-C Cable,2,299.50
ORD007850,2025-08-10,C1445,Headphones,4,3299.00
ORD007851,2025-12-20,C1527,USB Hub,1,899.00
ORD007852,2025-08-18,C1659,Laptop Stand,4,1199.00
ORD007853,2025-07-22,C1836,Keyboard,3,1499.00
ORD007854,2025-04-06,C1563,USB-C Cable,5,299.50
ORD007855,2025-11-08,C1000,USB Hub,4,899.00
ORD007856,2025-10-25,C1597,Webcam,2,2499.00
ORD007857,2025-10-17,C1548,Monitor,1,12499.00
ORD007858,2025-06-15,C1349,USB-C Cable,5,299.50
ORD007859,2025-09-03,C1476,Power Bank,2,1799.00
ORD007860,2025-06-15,C1997,Headphones,5,3299.00
ORD007861,2025-07-14,C1303,Power Bank,1,1799.00
ORD007862,2025-04-07,C1934,USB Hub,5,899.00
ORD007863,2025-09-30,C1025,Monitor,3,12499.00
ORD007864,2025-02-07,C1940,Wireless Mouse,3,799.00
ORD007865,2025-08-14,C1111,Keyboard,4,1499.00
ORD007866,2025-09-05,C1564,Monitor,5,12499.00
ORD007867,2025-10-20,C1071,Laptop Stand,2,1199.00
ORD007868,2025-07-22,C1359,Monitor,1,12499.00
ORD007869,2025-09-30,C1451,USB Hub,1,899.00
ORD007870,2025-06-07,C1538,Keyboard,4,1499.00
ORD007871,2025-01-29,C1893,Wireless Mouse,3,799.00
ORD007872,2025-01-03,C1735,Wireless Mouse,5,799.00
ORD007873,2025-05-15,C1276,USB-C Cable,5,299.50
ORD007874,2025-09-25,C1970,USB-C Cable,4,299.50
ORD007875,2025-09-09,C1357,USB Hub,4,899.00
ORD007876,2025-11-17,C1238,Wireless Mouse,1,799.00
ORD007877,2025-10-29,C1200,USB-C Cable,1,299.50
ORD007878,2025-02-22,C1748,Keyboard,2,1499.00
ORD007879,2025-11-21,C1013,Monitor,1,12499.00
ORD007880,2025-07-20,C1855,USB Hub,1,899.00
ORD007881,2025-05-21,C1175,Power Bank,5,1799.00
ORD007882,2025-07-25,C1677,Wireless Mouse,5,799.00
ORD007883,2025-03-18,C1185,Monitor,2,12499.00
ORD007884,2025-04-07,C1417,Laptop Stand,5,1199.00
ORD007885,2025-03-02,C1649,Laptop Stand,5,1199.00
ORD007886,2025-07-16,C1172,Wireless Mouse,1,799.00
ORD007887,2025-09-13,C1654,Wireless Mouse,2,799.00
ORD007888,2025-03-11,C1831,Wireless Mouse,3,799.00
ORD007889,2025-07-17,C1666,USB-C Cable,4,299.50
ORD007890,2025-05-13,C1718,USB-C Cable,5,299.50
ORD007891,2025-07-06,C1244,Power Bank,4,1799.00
ORD007892,2025-01-13,C1714,Webcam,3,2499.00
ORD007893,2025-12-20,C1094,Power Bank,3,1799.00
ORD007894,2025-07-20,C1968,Webcam,5,2499.00
ORD007895,2025-07-28,C1694,Monitor,4,12499.00
ORD007896,2025-01-26,C1737,Webcam,4,2499.00
ORD007897,2025-09-10,C1807,USB Hub,2,899.00
ORD007898,2025-11-27,C1311,Monitor,3,12499.00
ORD007899,2025-04-23,C1260,Monitor,3,12499.00
ORD007900,2025-05-24,C1389,Keyboard,4,1499.00
ORD007901,2025-10-02,C1678,USB Hub,4,899.00
ORD007902,2025-09-21,C1203,Monitor,3,12499.00
ORD007903,2025-04-12,C1805,USB Hub,3,899.00
ORD007904,2025-04-28,C1677,USB Hub,3,899.00
ORD007905,2025-08-08,C1645,USB Hub,2,899.00
ORD007906,2025-09-11,C1221,Headphones,4,3299.00
ORD007907,2025-06-03,C1530,Headphones,3,3299.00
ORD007908,2025-03-20,C1030,Laptop Stand,4,1199.00
ORD007909,2025-07-06,C1537,Power Bank,4,1799.00
ORD007910,2025-09-18,C1922,Wireless Mouse,5,799.00
ORD007911,2025-05-05,C1162,Webcam,4,2499.00
ORD007912,2025-04-22,C1672,USB Hub,3,899.00
ORD007913,2025-05-05,C1892,Webcam,4,2499.00
ORD007914,2025-10-02,C1032,Monitor,3,12499.00
ORD007915,2025-06-06,C1326,Wireless Mouse,1,799.00
ORD007916,2025-01-17,C1610,Monitor,2,12499.00
ORD007917,2025-05-18,C1410,USB Hub,4,899.00
ORD007918,2025-01-05,C1052,USB-C Cable,4,299.50
ORD007919,2025-05-24,C1176,Laptop Stand,5,1199.00
ORD007920,2025-10-18,C1046,Laptop Stand,4,1199.00
ORD007921,2025-04-27,C1936,Power Bank,4,1799.00
ORD007922,2025-10-30,C1322,USB-C Cable,3,299.50
ORD007923,2025-12-08,C1643,Monitor,1,12499.00
ORD007924,2025-10-15,C1947,Laptop Stand,1,1199.00
ORD007925,2025-08-04,C1141,Keyboard,3,1499.00
ORD007926,2025-06-29,C1112,USB Hub,3,899.00
ORD007927,2025-12-13,C1135,Wireless Mouse,1,799.00
ORD007928,2025-06-25,C1023,Webcam,2,2499.00
ORD007929,2025-02-18,C1319,USB Hub,2,899.00
ORD007930,2025-04-27,C1905,Monitor,1,12499.00
ORD007931,2025-08-26,C1610,USB-C Cable,3,299.50
ORD007932,2025-04-25,C1768,Laptop Stand,4,1199.00
ORD007933,2025-04-07,C1080,Monitor,1,12499.00
ORD007934,2025-03-14,C1244,Keyboard,3,1499.00
ORD007935,2025-05-21,C1889,Wireless Mouse,2,799.00
ORD007936,2025-07-03,C1189,Headphones,4,3299.00
ORD007937,2025-03-18,C1564,Webcam,4,2499.00
ORD007938,2025-04-04,C1825,Headphones,3,3299.00
ORD007939,2025-12-21,C1052,Keyboard,5,1499.00
ORD007940,2025-09-11,C1228,Monitor,5,12499.00
ORD007941,2025-10-11,C1732,Laptop Stand,3,1199.00
ORD007942,2025-05-30,C1350,Monitor,1,12499.00
ORD007943,2025-11-20,C1774,Webcam,4,2499.00
ORD007944,2025-11-06,C1843,Wireless Mouse,1,799.00
ORD007945,2025-06-15,C1096,Laptop Stand,1,1199.00
ORD007946,2025-12-07,C1923,Power Bank,3,1799.00
ORD007947,2025-07-03,C1320,Monitor,2,12499.00
ORD007948,2025-12-24,C1032,Power Bank,4,1799.00
ORD007949,2025-08-31,C1190,USB-C Cable,5,299.50
ORD007950,2025-08-01,C1466,Keyboard,2,1499.00
ORD007951,2025-08-15,C1256,Laptop Stand,4,1199.00
ORD007952,2025-03-13,C1866,Keyboard,1,1499.00
ORD007953,2025-09-01,C1383,Monitor,4,12499.00
ORD007954,2025-08-06,C1263,USB-C Cable,1,299.50
ORD007955,2025-08-06,C1029,USB-C Cable,5,299.50
ORD007956,2025-09-27,C1121,Webcam,5,2499.00
ORD007957,2025-07-20,C1163,Power Bank,1,1799.00
ORD007958,2025-08-06,C1584,Wireless Mouse,2,799.00
ORD007959,2025-11-05,C1852,Keyboard,4,1499.00
ORD007960,2025-01-11,C1809,Laptop Stand,2,1199.00
ORD007961,2025-02-07,C1446,Monitor,4,12499.00
ORD007962,2025-06-09,C1343,Wireless Mouse,1,799.00
ORD007963,2025-11-12,C1841,Monitor,5,12499.00
ORD007964,2025-03-15,C1939,USB Hub,2,899.00
ORD007965,2025-08-14,C1233,Headphones,1,3299.00
ORD007966,2025-04-21,C1287,USB-C Cable,2,299.50
ORD007967,2025-10-12,C1543,USB Hub,1,899.00
ORD007968,2025-09-15,C1352,Webcam,1,2499.00
ORD007969,2025-11-29,C1155,Webcam,1,2499.00
ORD007970,2025-07-09,C1622,USB-C Cable,2,299.50
ORD007971,2025-06-02,C1375,Headphones,1,3299.00
ORD007972,2025-10-11,C1179,USB-C Cable,2,299.50
ORD007973,2025-05-07,C1261,Keyboard,2,1499.00
ORD007974,2025-07-05,C1785,Power Bank,3,1799.00
ORD007975,2025-07-13,C1477,Power Bank,2,1799.00
ORD007976,2025-02-26,C1735,Keyboard,3,1499.00
ORD007977,2025-10-30,C1024,Webcam,3,2499.00
ORD007978,2025-04-10,C1916,Webcam,1,2499.00
ORD007979,2025-12-29,C1207,USB Hub,3,899.00
ORD007980,2025-08-12,C1904,Laptop Stand,5,1199.00
ORD007981,2025-04-26,C1937,Monitor,1,12499.00
ORD007982,2025-12-18,C1668,Wireless Mouse,2,799.00
ORD007983,2025-09-05,C1121,Power Bank,1,1799.00
ORD007984,2025-01-09,C1417,Monitor,2,12499.00
ORD007985,2025-12-11,C1958,Keyboard,4,1499.00
ORD007986,2025-07-19,C1924,USB-C Cable,3,299.50
ORD007987,2025-08-20,C1218,Keyboard,2,1499.00
ORD007988,2025-02-27,C1862,USB Hub,4,899.00
ORD007989,2025-12-17,C1629,USB-C Cable,1,299.50
ORD007990,2025-09-15,C1500,Wireless Mouse,2,799.00
ORD007991,2025-03-22,C1100,USB-C Cable,5,299.50
ORD007992,2025-05-07,C1406,USB Hub,5,899.00
ORD007993,2025-06-14,C1453,Keyboard,2,1499.00
ORD007994,2025-08-11,C1796,Power Bank,4,1799.00
ORD007995,2025-01-14,C1367,Keyboard,2,1499.00
ORD007996,2025-12-16,C1462,USB Hub,4,899.00
ORD007997,2025-08-15,C1658,Wireless Mouse,3,799.00
ORD007998,2025-11-01,C1758,Monitor,5,12499.00
ORD007999,2025-07-11,C1884,Keyboard,2,1499.00
ORD008000,2025-05-11,C1280,Wireless Mouse,3,799.00
ORD008001,2025-01-06,C1828,Wireless Mouse,2,799.00
ORD008002,2025-03-09,C1794,Wireless Mouse,4,799.00
ORD008003,2025-05-05,C1573,USB Hub,4,899.00
ORD008004,2025-11-10,C1035,USB Hub,2,899.00
ORD008005,2025-11-23,C1354,Webcam,1,2499.00
ORD008006,2025-11-01,C1323,USB-C Cable,5,299.50
ORD008007,2025-08-20,C1779,Headphones,4,3299.00
